name,id,star,url,comment
海上钢琴师,1292001,9.2,https://movie.douban.com/subject/1292001/," 侮辱钢琴，侮辱智商。
         纯傻逼！！！多稳妥的故事让伪善者托纳托雷拍成了纯傻逼！！！多少细节都散发着矫揉造作的腥臭！！金玉其外肚子里就是一包草，如果弹得越快就越牛逼，那还要肖邦作甚？
         如果我把吉他练熟了，就可以不用买打火机啦
         某一天我突然明白，他不能离开的不是那艘船，而是那片养育他的精神家园……而我就是这样发现我离不开我深爱的北京……
         我总觉得这是一个真实的故事，因为他的懦弱，懦弱得真实。
         每个人的心里都有自己的一艘船 一个近乎偏执的小归宿 只是因为它让我们感到实实在在的安全 不致无枝可依。
         不喜欢，没共鸣。
         给大众看的艺术家电影，很多煽情与细述很不必要，但是很多人喜欢
         也就音乐还算可以，Tim Roth太猥琐，不适合演这种文绉绉的角色
         最喜欢的电影，喜欢，不是之一，而是唯一 
         又是一定该看的，只在自己的世界里坚持自己的人．哪怕生命就这样消逝．只留下一点声音的碎片，１９００，也许我们都一样害怕脚踏实地的生活，害怕乌烟瘴气的世界．
         giuseppe tornatore的三部曲之一------陆地？陆地对我来说是一艘太大的船，太漂亮的女人，太长的旅程，太浓烈的香水，无从着手的音乐。我永远无法走下这艘船，这样的话，我宁可舍弃我的生命。毕竟，我从来没有为任何人存在过，不是么？
         海上乌托邦
         这么多年我还是没有看完这部高分片……从一开始的故事带出演员表演方式我就知道不是我的菜 越往下看越觉得有些刻意矫情 导演的人生哲学暂且不提 单说讲故事的方式 就像小学生作文一样刻意 那种流于表面的情感根本无法吸引我 更别说被打动了。
         不伦不类
         一个人到底需要多大的世界呢？
         令人感动的宅男，让我想起了树上的男爵
         我想有些东西只是能在特定的环境下生长。当环境变了，其他的一切都会变。
         疯子电影 一根筋
         1900，不特别的特别存在着。
        "
三傻大闹宝莱坞,3793023,9.1,https://movie.douban.com/subject/3793023/," 可以打6星吗！
         看了这部电影是我2010年最幸运的一件事 力荐！
         有点矫情 情节拖沓 三个人不断的掉泪掉泪掉泪 男猪脚大段大段的直白说教 说教 说教 把反面人物搞的完全平面与呆板 如果里面不是印度人 换成中国人 恐怕分数不会超过8分 豆瓣就是这样 
         这几个月来看过的最好的片——”做自己“，也许才是人生终极的成功。别总嘲笑印度人”阿三“，他们已经追上来了，无论经济、科技还是我们一贯认为只会跳舞唱歌的宝莱坞电影。盛赞！5+1星！
         当你不断追求卓越，成功就会不知不觉追赶你。害怕明天，怎能过好今天呢？心很脆弱，我们要学会哄它。鸡不会知道蛋的前程。学习是为了完善人生，而非享乐人生。只为生命而感激。朋友失败，你难过，朋友成功，你更难过。一切顺利。
         【温馨提示：请忽略这傻逼名字.不然你会错过一部好电影】1、病毒的鸟巢飞来了一只自由之鸟；2、Ta有没有告诉你,朋友就是给你一枚硬币教你自己独立做出选择的那个人.这个人才是你最大的财富 ：）
         受不了了三个小时！！！墨迹的必须快进
         太给力了，有史以来最励志的电影。
         一部讽刺社会现象的电影都可以拍的这么轻松，喜剧里还可以有这么多闪光的慧言慧语。情节确实太过随意，下一秒的夸张总是来的让人啼笑皆非，无可奈何中却仍旧乐呵呵的接着看下去。 末了的那段风光让我无比钟情！★★★★★
         对于“韩寒一样的印度电影”，我表示鸭梨很大。这电影不建议看
         活在当下，不记得失，以无为之心做有为之事，你收获的会是比物质更珍贵永恒的生命体验。
         本年度最烂的片。。。被严重欺骗
         如果有一天你变成了奇怪的家伙，生活于恐惧和虚假之中，就念重生的咒语“All is well”，狠狠地给这个世界一脚！对鼓励别样人生价值和给人梦想的片子我是举双手赞成，何况从头到尾都拍得这么欢乐。台词：“朋友是男人最大的胸部”、“你这么害怕明天，又怎么能过好今天”。
         阿米尔·汗你是个天才！！！
         很棒的印度电影，这当中一样的可以看到中印相似的教育体制与贫富阶层问题。轻松、暴笑、热泪中感受积极人生的力量。梦想与事业，做我们喜欢的事情，是成就的不变真理。
         该片的中文翻译太烂了，差点就错过欣赏一部好作品了。
兰彻一直在给大家灌输的一种理念就是：简单生活，遵从心声，为自己而活。 
的确，他让朋友们重新认识了自己和所要坚定的方向。
很喜欢片尾的那片湖泊，不知道是在哪里呢？
         恶俗 平庸 无病呻吟。男主角表情非常贱，地球上的星星里面恶心了我一次，现在又恶心我一次。  
         第一次完整看完一部印度片。中国不如。
         really for idiots..
         它又吵又闹、又臭又长，但我想不出什么理由不给它五颗星。
        "
忠犬八公的故事,3011091,9.2,https://movie.douban.com/subject/3011091/," 被狗狗的一往情深击倒，和老公两个哭得稀里哗啦。今天抱着家里的狗亲了一天。
         Hachi就是爱一个人过一生了。
         这真是漫长的一生啊，八公。
         你要养狗,就不能当它是guest,十年可是一只狗的一辈子
         这是我所看过的关于狗狗电影最感人的一部，我想它的成功之处就在于将重点正确放至在了对Hachi内心的刻画上，而没有像其他一些影片文不对题，偏偏喜欢渲染一些多余人物的情感，很显然，主题对了，观影者自然而然会买单。
         动物是我的死穴...从头哭到尾..
         “永远都不能忘记你所爱的人” 狗尚如此，人何以堪？5星给动情的真实故事。
         哭死啦...想去涉谷看看那尊雕像...by the way,那个帅老头我好喜欢...!!!
         八公的主人，也在天堂的门口等了它很久吧。
         纸巾抽到还剩最后一张
         豆瓣影迷的品位就这样，一遇到催泪和卖萌，评分就失控了。对于忠犬八公的故事早有耳闻，看着美版的改编，其实没什么亮点，模式化的重述了一遍故事而已，比如那个树叶变绿变黄飘落的镜头，我汗了。看着忠诚的狗狗等了主人一辈子，催泪彻底让人失去理智了，大家都被自己感动了。★★★
         催泪大片，排毒良品，超憨的秋田犬，还有久违的理查基尔兄
         “等有一天它会给你捡球的时候，一定有什么特殊的理由” 八公用这种方式来告别了他的主人....
         天呐我从后半段开始一直在哭 为什么面对这么居心不良的赚眼泪煽情电影我还是被套牢了！我马上要给我家小羊皮一个热烈的大拥抱！！！
         这次不是拉布拉多，不是金毛，是默默无闻的秋田犬~在电影的最后部分我哭的稀里哗啦，意气风发的八公老了，脏了，以前不怎么喜欢他的女主人抱着它感动的流泪，大雪纷飞的夜里因为有火车来了八公又在等，似乎是回光返照般的看见男主人一如从前那样从火车站里走出来张开双臂要拥抱他~其实狗狗什么都知道
         想起回家的出租车上的广播，一对老夫妇丢失了狗狗寝食难安不知道该怎么生活，他们女儿在广播里说抱了狗的人，你们要是卖我们再买回来。尤其是她妈妈现在整个人都吃不下饭了，他们年纪大了，狗狗就是他们的生活寄托啊。【我已经使劲克制自己不哭了，但还是不行。】
         ....明早眼睛又肿了
         你和我在一起两年，你走之后，我剩下的人生都留给你了。。。
         这只秋田犬演是演得真好，不过总让我有种看日本纯爱片的错觉。。。
         哭死我了~~~~（>_<)~~~~ 
        "
放牛班的春天,1291549,9.2,https://movie.douban.com/subject/1291549/," 纸飞机+挥动的小手——那一刻，什么都值了
         那漫天飘扬的纸飞机是我对你最诚挚的敬意。
         一个孩子在启蒙时期，能够遇到一位好的老师，真的是一件非常幸运的事情。
         莫翰奇每一次独唱我都热泪盈眶.
         不知道为什么，没多大感触。
         体育和音乐是促进国家团结的要素。可是俺都不会哈哈。
         这是一次心灵的洗礼，没人生本向恶，只是无情的手把人推向了无尽的深渊。Morhange每一次天使般的独唱，总让我感动的浑身直起鸡皮疙瘩，特别是那纸飞机从窗口飞出，“感谢、再见”的小手一挥，那份感动，不言而喻。而最重要的，看这部电影不仅是好“看”，天籁的童声更是听觉的享受。★★★★☆
         不知为何描写师生情的电影总能赢得人们更多的赞誉，每当片中即将产生一些不可调和的矛盾时，总会有一个“坏人”忽然间良心发现，或者是出现一个意外事件，从而让矛盾很轻易就化解了。一切都来得太过戏剧性，很机缘巧合，却实在是很假很突兀，无法让人信服~~
         看到激动的直起鸡皮疙瘩，看来总有那么一种类型的东西能感动本人
         男孩的声音真是好听……
         歌真好听，为什么我上学内会儿参加合唱队唱的都是《黄河大合唱》之类的
         马修先生好可爱。
         星期六，贝贝抱着小熊跟马修老师回家了！QwQ
         被那些孩子们所感动。天籁一般的童声，定是最接近上帝的存在。
         每一个孩子都是天使！
         看开头第一眼我就知道我喜欢。从来没有教不好的学生只有不会教的老师。人与人之间的交流是用心的，在我看着你的眼睛的时候我知道你是真心为我着想的，所以我才愿意选择相信。就这样。看一部好电影的感觉像是给心灵洗了一个热水澡。从里到晚都会感觉到清澈的感觉。
         一日为师 终生为父
         音乐感人
         =口=还有漂亮的小正太们哟,很棒的电影,我在电影院看的。
         音乐真好听。
        "
大话西游之大圣娶亲,1292213,9.1,https://movie.douban.com/subject/1292213/," 一切的闹闹哄哄，只是他在水帘洞躲避风沙那晚做的一个梦。
         无论是看第三十遍，还是第三十一遍，我都会对着那个寂寥的背影流泪。那落寞的大圣身上烙印着我青春时所有梦想，我们曾以为自己会成为盖世英雄，以为自己是这个世界的唯一，以为爱情专为自己存在，可是渐渐发现自己和别人没有什么不同，当你踏上社会时，总会有人看着你的背影说：看，他好像条狗啊！
         一遍烂，两遍笑，三遍哭
         为什么越看越觉得悲伤
         有人跟我比赛背台词么
         经历过和正在经历着悟空式的命运和紫霞式的爱情，才发现生命的本质是以最低的姿态出现的。英雄？你为什么不问问做英雄的代价？  
“想不到经过这五百年，我要找到并不是她，而是你。”人生际遇真是难以言喻。
         我猜中了开头，却猜不到这结局。/ 20141024 在影院哭死
         一生所爱：我的意中人是个盖世英雄，有一天他会穿着金盔金甲，踩着七色的云彩来娶我。我猜中了前头，可是我猜不着这结局…… 
         任何时候任何场合都可以再看一遍的电影
         紫霞飘向太阳时、齐天大圣离开城门时，都哭成了傻逼。有多庆幸能踩着五彩祥云做你的盖世英雄，就有多遗憾没办法与你守护终身。喜欢的是五百年前的晶晶、还是给了自己三颗痣的紫霞；喜欢无拘无束敢爱敢恨的至尊宝、还是套上紧箍咒背影像狗的孙悟空？爱的命题究竟太空泛，恐怕还是要交给月光宝盒。
         25-30岁待业青年的精神寄托
         小时候看着笑，长大了看着哭。
         看了不下20遍，彻底看伤了。
         其实很伤感
         我想，应该不用说什么才对。
         哈哈,也是我最喜欢的电影之一了.看过好几次,第一次看笑得半死,后来居然又看哭了.其实可以喜欢到不太想得起来.但是是值得永远收藏的.
         请收藏粤语版。「2010」：1218，这么多年后重看，居然还是湿了。【2014】终于在大荧幕上看了。虽然是普通话。经得起这么多次的反刍，可以确认是经典了。想起东邪西毒重演时提前离场的对比，简直。
         因为你还没有遇到给你三颗痣的人
         我对周星驰的片子完全免疫=。=
         大话西游成就了一个时代.这句话一点也没错.不管是好的方面还是不好的方面.|人试图化身为天地，这本身就是一种不自量力。
        "
教父,1291841,9.2,https://movie.douban.com/subject/1291841/," to所有男生：别想太多。你们都不是马龙白兰度，不是阿尔帕西诺。
         男人。
千万不要记恨你的对手，这样会让你失去理智。
         ""Because a man who doesn't spend time with his family can never be a real man.""
         敢像我这样打1颗星的没几个人吧，剧情为零，故事性为零，脸谱化的表演，无聊冗长的流水账，连电影都算不上，凭什么稳坐第一，凭什么比《美国往事》还高分，suck！！！PS：打5分的都是瞎跟风的脑残，不停的收到骂街和恐吓的豆油，恰恰证明了教父粉其实是一种邪教组织，《教父》就是电影史上最大的谎言。
         2010-02-17 看过。对权力有清醒的认识才能写出这样的剧本（无怪美国是相对最民主的国家之一）。政治是人类最高智慧表现形式之一，与艺术、科学并立。（只知道引用台词或把此片当作所谓“男人圣经”的观众退散！）
         只能说，我欣赏不了
         完了，不喜欢这个电影一定是我自己有问题，不必安慰我。
         科波拉自己讲了，当初实在是经费有限才拍得这副闷骚样，每场戏都很来劲，但技术上决定了表现力欠奉，七万多人五星率这么高，只能说明豆儿上装逼的太多太多
         讲述的是一个好孩子怎么变成老大的过程
         无感。
         睡著了。。。
         当一个新生儿在教堂接受教父的洗礼时，教堂之外的死亡正在蔓延……
         09年4月30号看过。当时给了两颗星评价为看不进去。今天又看了一遍， 看的格外喜欢，格外佩服。人是会变的，和生活经历有关吧
         平缓的节奏蕴藏着巨大的权威和张力，音乐舒缓淡淡忧伤，利益博弈人性冲突。无论是演技还是镜头、音乐的运用，都给人以一种美的享受。而看这部电影是极其需要沉下心来细细品味，也无论何时翻出来重温都能有新的感受。★★★★☆
         男性电影，没有打动我
         这男人。。。牛逼又孤独吧。。
         无论阿尔帕西诺多卖力，教父也只有一个，那就是永远的马龙白兰度。时代不一样，要走的路不一样，所以那个黄金时代，讲义气重家庭谈承诺的时代，永远回不去了。
         看多少遍都不厌
         这是唯一一部值得5星的
         OK 很man不是我的菜 
        "
龙猫,1291560,9.1,https://movie.douban.com/subject/1291560/," 那音乐壮丽的响起的时候，觉得心里被一种温暖充满，然后实在控制不住眼泪了，不是因为伤心，而是因为，它给人的感觉，实在美好到无法表达了．
         龙猫，好烂漫的幻想。
消失的乡下风景、慈祥的爷爷奶奶、嬉笑追逐的儿时玩伴，是童年最纯真美好的回忆。
         原来龙猫的戏份这么少啊。
         如果你在下雨天的车站，遇到被淋湿的妖怪，请把雨伞借给它，你会得到森林的通行证哦
         人人心中都有个龙猫，童年就永远不会消失，爱是最美的拥有～

★★★★★
         这个情节也太简单点了吧……
         日本的动画总是能触碰心灵和温情
         萌啊，给我一只龙猫吧
         摸摸龙猫的鼻子胡须就会颤动起来哦=w=……看见斜眼偷瞄逃跑的小白一定要跟上去！ 童话总是在相信它的人心中真实的存在着，想起来的时候心中就会充满温暖守护的力量
         简单奇妙的故事、可爱的人物造型，除此，没有太多打动人心的地方。日本动画除了细腻，它的幽默、故事、技术等精彩程度还是难及皮克斯的。
         有童心是多么的重要啊！！！！！！！
         我好像看到小月和小梅坐在那棵松树上对我们笑。“搞不好真是她们呢。”
         很温暖的片，喜欢龙猫，那个可爱的、带给人安全感的动物。
         大老虎巴士最可爱。。。
         宫崎骏最感人的一部，初看平平无奇，回味一下痛彻肺腑。
         喜欢毛茸茸的龙猫。
         如果电影里的主要角色有一个吵吵闹闹又哭哭唧唧的小女孩，我的第一感想就是上去抽她两个大嘴巴子，童心必然已经坏死。
         我要告诉你，纯真是一种财富。


         我也想要个龙猫当宠物，公交车好可爱。
         可爱的小龙猫。我也想要有只瓦。
        "
乱世佳人,1300267,9.2,https://movie.douban.com/subject/1300267/," 请上帝保佑那个真正爱你的人吧，你把他的心都揉碎了。
         也许每个女孩子心中都有一个艾希礼，只有经过时光才发现真爱原来是班瑞德。
         一定要看啊,我喜欢斯加丽那种几乎有点蛮横的可爱感觉.甚至可以为了达到目的不责手段,要么爱她,要么讨厌她.她在贫瘠的大地上拿着一根萝卜说(这个,好象很搞笑)""我对上帝发誓,我再也不要挨饿!""我爱上她了!
         整整4、5个小时啊，看到我中途昏死了过去。郝思嘉最后的那句“tomorrow is another day”鼓励了多少脑残志坚的女性呀！（包括我在内）
         那么早期的电影居然到现在也看不出瑕疵，太崇拜那个导演了。
         至今记得亚特兰大的战火中她奔走的背影，裙裾摆动。她的野性和骄傲，坚强与倔强，不甘弱示或屈服，瑞德与她是相似的。如果瑞德爱上的不是郝思嘉，一定不会掉进那个自掘的陷阱里。对于郝思嘉佩服之极，对于瑞德，感动了，且唏嘘而惋惜。
         战争部分好无聊。。我觉得斯佳丽这个女人脑子有问题。。。费雯丽和盖博的对手戏，只有吵架的部分好看。他们还是比较适合掐架，含情脉脉的场景很别扭
         Tomorrow is another day. 又一句该死的经典台词。
         Clark Gable你真是每一个女人都会梦想得到的男人
         永远的经典，永不被打倒的勇气。
         看完斯嘉丽那么瘦小的身躯，却承受着那么大的压力，都能顶的住。真的感觉不到什么叫困难了，第二天去考试奇迹般的过了。。
         我不说。什么都不说。
         艾希礼的年龄和长相确实是个问题，我怀疑盖博当初签合同的时候是不是要求所有男演员都必须找比他难看的
         這麽有名的片子，我今天才看。那時的彩色技術就那麽棒了？！！ / 你們都喜歡Scarlett和Rhett，我卻只喜歡Melanie和Ashley。
         做作得不行，民国老太婆最爱
         记得费文丽那么漂亮
         永远的银幕经典.再说了,乱世佳人是我最爱看的书.
         每年都会拿出一天来重温的电影。
         将近４个钟头却还是让人意犹未尽．淋漓尽致了～
         喜欢的很看到費為例吃著乾癟的胡蘿蔔,發誓的時候我決堤了,以後每當看到那裡的時候都會哭
        "
楚门的世界,1292064,9.0,https://movie.douban.com/subject/1292064/," “如果再也不能见到你，祝你早安，午安，晚安。”
         口语课看的片子 给几个J8屁话多无知又无趣的男人女人毁了。 最后看得哭了 特别是摸到墙的那一刻。而J8傻逼女人竟然笑了 我哭的更伤心了。
         我是不是也在楚门的世界活着？
         他用别人的相片拼凑出她的样子， 在这个虚假的，冷漠无情的世界里只有这份思念是唯一的真实
         每个人都向往自由而不仅仅是安定
         那个导演好恶心，那群观众更恶心，反乌托邦就是要反这班偷窥成狂的上帝。自由的意志是不能任人摆布的，如果我是楚门，但愿你永远不要让我发现真相，不然我将诅咒你们所有人——FUCK OFF, SCREW YOU ALL!
         Good morning, and in case I don't see ya, good afternoon, good evening, and good night!

         原来植入广告那都是人家美国人玩剩下的玩意儿……
         看的时候甚至有种绝望的情绪，这个世界有时就是这么的令人无助
         其实电影本身编得并不算十分出色，照顾到了一些细节，但破绽也浑身上下都是。不过，在乎的不是这个故事编得如何，而是这个idea，让人不由环视一下自己的周遭。以前在科幻世界上也看过类似的桥段，有关地球仪的。
         楚门应该对那个傻叉导演说：操你大爷的！！！！！！！！！！
         要想阻挡我 只有杀我
         就算是已经完全知道剧情走向也还是被震撼被感动。就算你能摄影我的一切也无法在我脑内安装摄影机。
         年轻时候的金凯瑞真TMD 帅。尤其一头柔顺的头发。
         我们的生活又何尝不是在周遭的监视下,只是缺少一个摄影棚和一大堆摄像机罢了!!
         换句话说，他的生活就是真实的生活，如果什么也没出现什么也没发现。再换句话说，所有的配角被迫清醒地站在这个虚拟的边缘，吃喝拉撒24小时待命，意识到此刻的高潮被以亿计算的人类消费着，除此之外生活的区别只是没有摄像头对着，不用去区分真或假。精神病和真实一线之隔。坚持到底你就赢了。
         打开这道门，即便现实再最肮脏也请让我自己感受！关掉你的镜头，即使现实再无奈你也必须自己体验！
         比被世界遗弃更可怕
         我不要，永远不要被操控。
         不止一次的怀疑所有人都在演戏，而我却蒙在鼓里
        "
天堂电影院,1291828,9.1,https://movie.douban.com/subject/1291828/," 如此美丽，如此悲伤。那些吻戏，那些青春，都在影院的黑暗里被泪水冲刷得无比清晰。
         看来我要少看电影了，我的人生才是我经营的重点，电影终究只是电影啊~~
         生活和电影不一样，生活比电影难多了。
         对我而言本片配乐、剧情、演员什么都好，可就是缺了那么一点冲击力，套用安妮的话说：就好像期待着一场海啸，结果海水只拍上了岩石。
         观众在电影院什么事都干
         没有结尾的热吻，这部片子就只能是还行
         《天堂电影院》是每个人的童年，每个人的家乡，每个人的初恋，是最后绵绵长长一直伴随到死，渗透到了血液里灵魂里的记忆和感觉。
         出去闯荡吧，永远不要回来，不要打电话，不要写信。我不要在这里跟你谈话，我要听别人谈论你。。。
         接吻镜头剪辑的那段最美
         几个亮点：电影院题材；缘分错过后重逢。都是很不容易的题材。恐怖电影，电影院里所有人都捂住了双眼，只有一个男人无所谓地瞪大双眼看，转过头去，楼上也有一个面无惧色的女人在对着他笑。一切停止在此时。

         和女主角的感情结尾部分相当拖沓，简直罪大恶极。
         真好的一部片子，关于忘年交，关于青春，关于爱情，关于真诚。三十年的时间，你会习惯多少事情而又忘了当初那些感动。当天堂电影院倒塌的一瞬间，脑中残留的画面想起了阿尔弗雷多的那句话：当你在这里待久了，你会以为这里就是世界的中心，你要离开这里。对未来的信仰和憧憬。结尾的吻戏剪辑真赞！
         无聊且伪善。
         是的，一场伟大的失恋。
         如果一个导演把夸张的煽情、低劣的催泪伎俩和投机主义的手腕儿附加在最纯粹的对电影热爱、理想和情怀上，那这无异于出卖灵魂。
         感人，但平淡。
         电影与电影..影史上双重的“最为感人”
         因为我也当过放映员，深有感悟……我们每个人都是小托托、每个人都希望自己的儿子也叫小托托、就连爷爷奶奶们也都希望有个小托托样的孙子……
         终于补完托纳多雷的时空三部曲，托氏的影像技法真是完美的令人叫绝，以至于总能掩盖情节上那些荒唐到有违人性本源的价值观缺陷，这真是电影魔术的最高境界，用尽极富感染力的手段，能叫观众无视长年累月积累的普世观念，扭曲理智，被人造情绪笼络。天才导演要煽动些什么，总是易如反掌。
         回忆就是因为回不去才可爱，才可贵。错过多年以后let go的坦然有时比悲情的执着更能予脑海留香
        "
当幸福来敲门,1849031,8.9,https://movie.douban.com/subject/1849031/," 如果能让自己不再为光阴被虚度，才华被耗尽而流泪，如果能让自己坚定，“我不要似是而非的人生，我要自己做的每一件事都刻骨铭心”，那么这场狂热便是得其所，记住这永远不是最差的人生。
         看到开头就知道结局，不过这并不重要，重要的是过程。。。最感人的不是赢得职位，而是在厕所里捂住儿子的耳朵。。。作为一名容易感情用事的中国观众，感动比励志对我来说更重要=。=
         不太喜欢里面说的有钱了代表幸福了，它的穷困与之后富有，只能说是不用为了钱奔波而已
         There is no ""why""　in happiness, there is an ""I""
里面立志的桥段很多，比如说打篮球时候威尔对他儿子说的话.这是中国父母需要学到的...尽可能地给孩子一个美好的世界.
         我一直记得，有人对我说：当你迈过这个坎之后，你会发现，还会有什么不可以面对的困难。
         睡在厕所的父子，有人被尿憋死在门外～哎～
         为毛不去天桥上乞讨？为毛不去地铁里乞讨？在我们这儿是这么办的。
         结论是我们只爱看光鲜的中产阶级励志片而非底层人民奋斗史啊
         有点失望...感觉是为了励志而励志......要不是导演和演员功力，就沦落成俗套励志片了......
         不是幸福来敲门，而是死皮赖脸敲幸福家的门，直到幸福来开门
         孩子母亲颤抖着说你会照顾好他；
装扮成时光机器来安抚孩子，子夜洗手间中独自哭泣；
“你是个好爸爸”，孩子说。
看电影的时候，我的手经常不自觉的紧握着，为那揪心的困窘。
幸福在这里敲门了，可是那些没有被敲门的人呢？
         嫌假了点
         生活时常会让我们感到艰辛，并会让我们无数次目睹生命在各种重压下的扭曲与变形。——《生命不可承受之轻》
         失业时候看的,简直是催泪弹,WILL的儿子将来一定是块料,奥斯卡上看他跟小美女打闹,忒逗.
         能看进去 典型的美式节奏 感动？米有
         除了幸福 什么都能放弃 一定要幸福 和自己喜欢的人在一起 做自己喜欢的事
         我要茁壮成长，我要健康快乐，我要好好的活。我就喜欢看到别人快乐的生活，也希望自己如此。
         这部电影让我对史密斯的好感度直降。。。。
         总会找到一个上帝，端坐天堂。
         虽然是个好莱坞励志片，但真正让我感慨的其实是，穷人想要翻身，真是太难太难了，他们大多数不是不努力工作，但确实是一根绳子勒在脖子上，压根没有喘息的机会，而且他们的孩子从出生下来就没有，毕竟不是每个穷人家的孩子，都足够幸运能有这么顽强，比别人聪明十倍的爸爸啊。
        "
触不可及,6786002,9.1,https://movie.douban.com/subject/6786002/," 又一次被豆瓣评分严重欺骗了。。。你们是如何被感动的，我深表好奇
         音乐真棒，看到最后有些意犹未尽。很舒服的电影，故事有趣又会带些感动。两个完全不同世界的人，因为教育、知识、习惯等各种不同造成情节冲突及笑料；而彼此的影响和同化则是感动的部分。对于菲利普来说，有时需要的未必是小心翼翼的服侍，而是像对待普通人一样的无歧视对待。
         我想每个人都至少有这么一个挚友，你和他/她在人生的拐点遇到，惊叹于彼此的不同或者相似，有过不少平淡无奇却值得纪念的时光，ta会将心比心，为你的哀伤扼腕，为你的快慰击节，更会在ta的心里，为你留下那么一块永恒的位置，任白云苍狗，风云变幻。 
         感动个屌
         5.0。年度十佳！高潮在别处！①艺术是人们来到这世界后所留下的唯一痕迹。②我的耳朵硬了。③斯芬克斯特质及柏拉图爱情。④幽灵痛症：就像冰冻牛排被扔进热锅中。⑤航拍式行车同《深海长眠》飞升梦境。⑥刮胡子：东正教-达利-希特勒。PS：锡兰“乌扎克”情韵，调以法式高雅，进而刷新了拍档片格调。
         开怀大笑一整场，最后却蓦然飙泪。身份、地位、财富、性格、教养、爱好、年龄，各方面皆如此悬殊的两人，磁场却契合完美。无论爱情友情，所谓好的、有爱的关系，是两个人都在关系里感到开心融合、自由释放、并因而成长。什么是灵魂伴侣？这，就是传说中的，灵魂伴侣。
         关于5星电影我只能说：现在的豆瓣影评从营销、炒作、不要脸的枪手简直是一条龙服务了！！！
         毫不基情的友情片！
         去年的法国票房冠军，来自于一个真实故事的改编。少有的不刻意煽情，原声很棒，一个老套的故事竟能讲的如此有趣，还总能时不时惹人发笑，让人感动。最后字幕拉起时，仍在回味并享受那种喋喋不休与法式优雅情怀。有时，也许你给我的，是所有人都无法触及到的。★★★★
         今年看的第二部佳片。茫茫人海，两个截然不同的人相遇，你改变了我，我改变了你，相逢的人会再相逢。关于社会的贫富差距、青少年犯罪、种族歧视这些虽没有明说却在暗中映射，以此来烘托角色。富豪有钱却残疾不快乐，黑人贫穷却有一颗善良乐观的心。ps:Ludovico Einaudi的配乐很加分！
         原声实在是棒！两个演员都很精彩 完全是笑声和泪水齐飞的电影！！！
                
                
 对残障人士最大的尊重，就是不要把他们当做残障人士。尊重比爱和同情心更高等级
         轻松诙谐，很有趣的搭档故事。但叙事浮于表面，人物塑造脸谱化，故事缺乏真实感（尽管是据真事改编）。弗朗索瓦·克鲁塞和奥玛·赛的表演动人，但受剧本限制人物缺乏层次。过分中正的温情。3.5星。
         某个人在不经意间走进你的生活，他和你不同阶层，不完美，甚至有不少讨人厌的毛病，但是长期的相互信任和理解成就了一段真挚友情，也给两个人的生活都带来了阳光。把德瑞斯的原型改成黑人使对比更强烈情节更戏剧化，也让这段超越种族的友情更感人。影片里乘着滑翔伞在山谷中翱翔那幕太美了……
         高雅喜剧，黑与白分别代表两种被法国社会所孤立的特殊群体，他们相互嘲讽，是用法国社会的嘲讽来引领观众对使角色的认同；他们相互扶持，融为一体并重新融入社会。通过片尾我们了解到原型是白人，片中改为黑人一是能够起到对角色的随性化处理；二是对于第三第四代非裔法国人渴望融入社会的渴望。
         就像Ludovico Einaudi的钢琴配乐，古典，氛围，轻易就可以打动人心，我对于此人的印象，还停留在【这就是英格兰】电影原声阶段。欢乐和温情并存的法式温情喜剧，台词很精准，刻画人物的同时还让人捧腹，力道精准，火候尚佳，这应该就是点到即止的魅力！高雅和喜剧细胞还真不是随便就能学来的。★★★★
         其实是一份无甚惊喜的叙事和感动。
         但你们真的好容易被感动哦。
         黑&白，老&少，超越种族和阶级的友情，感人至深的温情，细腻动人的剧情，以及极赞的电影配乐，不禁让人想再次回味...
         看预告片还觉得这么老套。没想到这是我第一次在法国看到数次笑出声的电影，第一次全场满座我买到最后一张票的电影，第一次看带字幕的法语电影(聋人专场)，没想到摄影如此唯美合我胃口，没想到难舍基情如此动人。你们懂的。尤其是最后换谁都不要的那段，简直了。PS:白人男主角像张国立。
        "
搏击俱乐部,1292000,9.0,https://movie.douban.com/subject/1292000/,
